"Deia Joan Fuster que els dietaristes ""prenen nota de la vida, en retallen instants amb el ganivet de la memòria, evoquen el seu temps, desgranen raons i arguments en apunts de calendari"".","Jo conec moltes herbes més o menys comestibles. Però no veig fonolls ni cosconilles ni lletsons. No hi ha vinya ací. Hi ha garberes enmig del rostoll que esperen l'era o la màquina de batre. Desgranem espigues i masteguem el blat. Masteguem i riem, però això asseca la gola i la set ens abrusa. "
"Com que el cervell funciona per contrast, no sap distingir de manera innata la realitat de la fantasia, ho desgranem segons l’experiència.","N'hi ha que són com lliris d'aigua d'una sola fulla, i n'hi ha que són com magranes o com panotxes a punt de desgranar."
Eren conscients que la ciutat instantània s'havia convertit en una manifestació artística que representava el paper alliberador de la cultura. Era subversiva perquè d'aquell experiment se'n desgranava una nova manera de viure.,També ajudava la seva mare a cabdellar una troca de fil o a desgranar una menja de pèsols.
"Això allunya el malalt de la possibilitat de trobar-se amb altres suposats malalts com ell, compartir teràpia de grup, on es desgranen les dificultats individuals i s'exposen les trampes amb què amenaça aquest món tan competitiu.","El dimoni mira que ningú no passi de la ratlla. Homes cremats del sol, dones amb criatures, velles embolcallades amb draps negres, al·lotes amb pantalons i una cigarreta de ros displicentment penjada als llavis... tothom contempla les filigranes dels cossiers, desgranades amb parsimònia, metòdicament, si fa o no fa igual ara que dos-cents anys enrera."
"Es va demostrar ahir a la nit al Guíxols Arena, que presentava un excel·lent aspecte i que va començar a vibrar així que va fer la seva aparició disposat a desgranar alguns dels seus clàssics davant d'uns espectadors que el van aplaudir i van cantar (tot i que menys de l'esperat) els seus temes des de les cadires.","amb tòfona i porto, la perdiu amb cols o amb farcellets, la perdiu en escabetx o a la vinagreta. També es fa amb mongetes de desgranar , amb llenties, amb pèsols, embolicada amb fulles de parra, amb pebrot, farcides amb bolets o foie gras o, estofades, o"
"A favor de la recentralització: aquest baròmetre, com que és especial, no conté les dades desgranades per comunitats autònomes.","la rotllana ""De què ens disfressem?"" i safates d'experimentació, a les 17.30h al Centre Cívic La Fonteta. Elaboració Desgraneu les magranes eliminant les pells blanques. Talleu el bacó a daus ben petits, renteu, assequeu i talleu lescarola a"
"A més, també escoltareu com el vell pirata desgrana llegendes antigues de pirates i sirenes que vivien al monestir.","sembrar - Planta llavors que thauràs demportar i fes-les créixer a casa teva! - A l'hivern collim olives i espellofem i desgranem el blat de moro 3.- Excursions dirigides pels volts del Vilar Coneix els pobles i la natura, molt a prop del Vilar: - Anem a"
Estem molt contents de poder desgranar totes aquestes històries amb ells.,"de vinya d'Hondarrabi Zuri amb les millors condicions de maduració i recollida en caixes de capacitat petita. Desgranat i trepitjat, seguit d'un premsat suau. Desfangament estàtic en fred de 8 oC a 10 oC. Fermentació a temperatura"
"Amenaçats per fanatismes de tot tipus, costa desgranar qui és realment fanàtic, on s'amaga la llavor que, sobtadament, germina.","de verema en una parcel·la de vinya pròpia d'Hondarrabi Beltza. Recollida i transport en caixes de capacitat petita. Desgranat i trepitjat. Maceració en dipòsit de 4 a 6 hores a baixa temperatura de 8 oC a 10 oC, seguit d'una escorreguda o"
No són poques les activitats que es fan avui: us les anirem desgranant en el que queda de programa.,"2848 botelles de 0.75 cl. Fitxa Tècnica Varietats 100% Xarel·lo Anyada 2012 Vinificació Selecció manual del raïm, desgranat del raïm i premsat suau a 0,2kg/cm2 en premsa pneumàtica obtenint un rendiment aproximat del 50%. rnDesfangat estàtic"
